char_id,gender,somatotype,inversion_mae_cm,weight_kg,navy_bfp,target_height_cm,target_shoulder_width_cm,target_hip_width_cm,target_chest_circ_cm,target_waist_circ_cm,target_hip_circ_cm,target_neck_circ_cm,target_bicep_circ_cm,target_forearm_circ_cm,target_mid_thigh_circ_cm,target_calf_circ_cm,target_upper_arm_length_cm,target_forearm_length_cm,target_upper_leg_length_cm,target_lower_leg_length_cm,morph_abdomen_depth,morph_abdomen_scale,morph_body_builder,morph_body_fat,morph_body_muscular,morph_body_thin,morph_breast_scale,morph_chest_depth,morph_chest_height,morph_chest_scale,morph_chest_width,morph_forearm_len,morph_forearm_scale,morph_glute_scale,morph_hip_len,morph_hip_scale,morph_lower_leg_len,morph_lower_leg_scale,morph_neck_len,morph_neck_scale,morph_thigh_len,morph_thigh_scale,morph_upperarm_len,morph_upperarm_scale,pred_height_cm,pred_shoulder_width_cm,pred_hip_width_cm,pred_chest_circ_cm,pred_waist_circ_cm,pred_hip_circ_cm,pred_neck_circ_cm,pred_bicep_circ_cm,pred_forearm_circ_cm,pred_mid_thigh_circ_cm,pred_calf_circ_cm,pred_upper_arm_length_cm,pred_forearm_length_cm,pred_upper_leg_length_cm,pred_lower_leg_length_cm,target_WHR,pred_WHR,target_SHR,pred_SHR,target_leg_taper,pred_leg_taper,target_chest_waist,pred_chest_waist,target_hip_chest,pred_hip_chest,target_neck_chest,pred_neck_chest,target_bicep_thigh,pred_bicep_thigh,target_shoulder_chest,pred_shoulder_chest,target_hip_width_circ,pred_hip_width_circ,target_arm_ratio,pred_arm_ratio,target_leg_ratio,pred_leg_ratio,target_bicep_calf,pred_bicep_calf,target_forearm_bicep,pred_forearm_bicep,target_shoulder_hip_circ,pred_shoulder_hip_circ
ansur_00688,female,apple,0.145,66.2,34.1,160.8,47.0,31.9,105.8,88.4,94.4,34.1,31.2,25.9,56.7,36.5,33.8,24.8,39.3,41.2,1.0,0.0817,0.0,0.1975,0.0,0.6794,0.0,0.5224,-1.0,-0.5,0.6296,0.002,0.9585,-1.0,1.0,-0.3,-0.252,0.8809,0.4691,0.0,-0.2999,0.7206,0.5969,0.5519,160.82,47.21,32.28,106.0,88.53,94.55,34.51,31.08,25.83,56.38,36.34,33.8,24.8,39.31,41.2,0.9364,0.9363,1.4734,1.4625,1.5534,1.5515,1.1968,1.1973,0.8922,0.892,0.3223,0.3256,0.5503,0.5513,0.4442,0.4454,0.3379,0.3414,0.7337,0.7337,1.0483,1.0481,0.8548,0.8553,0.8301,0.8311,0.4979,0.4993
ansur_00689,male,rectangle,0.685,87.3,23.36,176.9,53.5,36.7,113.1,95.8,106.6,39.6,36.5,30.7,62.5,39.3,37.1,26.3,46.6,48.3,1.0,1.0,0.2846,0.0726,0.0,0.0,0.0,-0.5,-1.0,0.3,1.0,0.1081,1.0,0.7835,1.0,-0.0997,0.0554,0.8891,-0.6571,1.0,0.0195,0.594,0.9192,0.5547,176.93,51.66,36.08,112.27,94.86,105.58,39.28,35.64,28.85,61.52,38.69,37.32,26.42,46.59,48.28,0.8987,0.8985,1.4578,1.4318,1.5903,1.5901,1.1806,1.1835,0.9425,0.9404,0.3501,0.3499,0.584,0.5793,0.473,0.4601,0.3443,0.3417,0.7089,0.7079,1.0365,1.0363,0.9288,0.9212,0.8411,0.8095,0.5019,0.4893
ansur_00690,female,pear,0.547,56.2,33.2,159.5,42.1,33.8,88.7,79.6,97.3,30.8,30.3,24.5,57.9,32.5,33.3,25.3,41.2,42.8,1.0,-0.0624,0.0,0.0552,0.0,0.2383,0.7364,-0.5,-1.0,-0.5,-0.5,0.0372,0.6943,0.8852,1.0,-0.1747,-0.1846,0.4553,-0.7343,0.0,-0.2261,1.0,0.5085,0.5173,159.52,43.76,34.82,89.8,80.41,98.49,31.63,30.06,24.37,57.25,32.19,33.17,25.23,41.19,42.78,0.8181,0.8164,1.2456,1.2567,1.7815,1.7785,1.1143,1.1168,1.097,1.0968,0.3472,0.3522,0.5233,0.5251,0.4746,0.4873,0.3474,0.3535,0.7598,0.7606,1.0388,1.0386,0.9323,0.9338,0.8086,0.8107,0.4327,0.4443
ansur_00691,male,rectangle,0.317,69.7,10.74,165.1,48.5,33.6,96.9,74.7,99.2,36.8,36.5,31.2,60.9,38.0,36.9,27.0,43.1,45.9,-1.0,-1.0,0.3654,0.0712,0.0,0.0,0.0,-0.5,-1.0,-0.5,0.8061,0.1587,1.0,1.0,1.0,-0.3,-0.041,0.6769,-0.7868,0.4037,-0.1282,0.4991,0.8496,0.4479,165.12,48.21,34.0,96.81,74.69,98.68,36.78,35.84,29.27,60.61,37.72,37.0,27.07,43.15,45.93,0.753,0.7569,1.4435,1.4179,1.6026,1.6068,1.2972,1.2962,1.0237,1.0193,0.3798,0.3799,0.5993,0.5913,0.5005,0.498,0.3387,0.3445,0.7317,0.7316,1.065,1.0644,0.9605,0.9502,0.8548,0.8167,0.4889,0.4885
ansur_00692,female,pear,0.869,56.4,30.96,159.0,41.0,32.4,85.9,78.5,93.8,31.0,28.5,25.6,56.5,37.0,33.4,25.1,41.2,43.6,1.0,0.0462,0.0,0.0571,0.2554,0.489,0.5756,-0.5,-1.0,-0.5,-0.5,0.0187,1.0,0.948,0.819,-0.3,-0.1513,1.0,-1.0,0.0,-0.2221,0.9514,0.5054,0.2844,159.05,43.67,33.88,87.62,79.8,95.66,32.16,28.1,25.34,55.59,36.19,33.18,24.99,41.17,43.55,0.8369,0.8342,1.2654,1.289,1.527,1.5361,1.0943,1.098,1.092,1.0918,0.3609,0.367,0.5044,0.5055,0.4773,0.4984,0.3454,0.3542,0.7515,0.7532,1.0583,1.0578,0.7703,0.7765,0.8982,0.9018,0.4371,0.4565
ansur_00693,male,rectangle,0.0,82.4,19.57,177.0,48.3,35.0,100.0,88.4,101.4,37.6,33.2,30.6,62.6,39.8,36.5,26.6,44.2,48.9,1.0,0.5142,0.7233,0.0219,0.0,0.0,-0.0,-0.5,-0.3865,-0.5,0.7712,0.0931,1.0,1.0,1.0,-0.2915,0.0953,0.7406,0.4669,0.3669,-0.0765,0.3683,0.7882,-0.3057,177.0,48.3,35.0,100.0,88.4,101.4,37.6,33.2,30.6,62.6,39.8,36.5,26.6,44.2,48.9,0.8718,0.8718,1.38,1.38,1.5729,1.5729,1.1312,1.1312,1.014,1.014,0.376,0.376,0.5304,0.5304,0.483,0.483,0.3452,0.3452,0.7288,0.7288,1.1063,1.1063,0.8342,0.8342,0.9217,0.9217,0.4763,0.4763
ansur_00694,female,rectangle,0.0,65.3,35.69,157.5,46.5,34.0,98.0,87.0,98.5,35.3,31.6,25.7,57.5,37.1,30.9,21.0,38.1,38.1,-0.0155,-0.0667,0.1946,0.1224,0.0,0.0,0.0,-0.2368,-0.2243,-0.357,0.1372,-0.3368,0.426,0.1505,-0.0542,-0.0945,-0.3805,0.5938,-0.1568,0.0,-0.3405,-0.0478,0.3633,0.06,157.5,46.5,34.0,98.0,87.0,98.5,35.3,31.6,25.7,57.5,37.1,30.9,21.0,38.1,38.1,0.8832,0.8832,1.3676,1.3676,1.5499,1.5499,1.1264,1.1264,1.0051,1.0051,0.3602,0.3602,0.5496,0.5496,0.4745,0.4745,0.3452,0.3452,0.6796,0.6796,1.0,1.0,0.8518,0.8518,0.8133,0.8133,0.4721,0.4721
ansur_00695,male,rectangle,0.277,99.9,19.66,192.8,51.0,35.7,114.5,95.3,104.5,40.7,36.0,30.2,62.8,39.7,41.0,29.5,48.0,52.1,1.0,1.0,0.7546,0.0421,0.0,0.0,0.0,-0.5,0.3004,-0.0424,1.0,0.2469,0.8433,0.8831,1.0,-0.1455,0.2321,0.625,1.0,0.8449,0.0944,0.0819,1.0,-0.0728,192.77,50.73,35.61,114.36,95.15,104.34,40.67,35.97,30.19,62.74,39.67,38.89,28.5,48.03,52.13,0.912,0.9119,1.4286,1.4246,1.5819,1.5815,1.2015,1.2019,0.9127,0.9124,0.3555,0.3556,0.5732,0.5733,0.4454,0.4436,0.3416,0.3413,0.7195,0.7328,1.0854,1.0854,0.9068,0.9067,0.8389,0.8393,0.488,0.4862
ansur_00696,female,rectangle,0.696,67.9,43.68,153.9,43.2,36.1,103.7,90.5,108.3,33.0,31.1,24.9,66.5,37.6,31.8,23.8,42.4,40.7,1.0,0.2416,0.1962,0.1068,0.0,0.0,0.8047,-0.5,-1.0,-0.5,-0.5,-0.1003,0.2463,1.0,-0.7092,-0.1517,-0.2904,0.5915,-1.0,0.0,-0.1754,1.0,0.3928,-0.036,154.35,43.97,37.06,104.49,91.03,109.02,34.71,30.51,24.57,64.69,36.73,31.77,23.78,41.97,40.27,0.8356,0.835,1.1967,1.1865,1.7686,1.7612,1.1459,1.1479,1.0444,1.0434,0.3182,0.3322,0.4677,0.4716,0.4166,0.4208,0.3333,0.3399,0.7484,0.7485,0.9599,0.9595,0.8271,0.8307,0.8006,0.8053,0.3989,0.4033
ansur_00697,male,v_shape,1.269,86.7,21.41,175.1,54.1,32.2,111.8,92.9,97.7,40.0,38.5,31.4,61.1,41.3,38.0,27.2,43.0,50.4,1.0,1.0,0.2392,0.0741,0.0,0.0,0.0,-0.5,-1.0,0.2879,1.0,0.1909,1.0,-0.0211,1.0,-0.3,0.156,1.0,-0.8252,1.0,-0.1316,0.3666,1.0,0.7129,175.14,51.61,33.36,111.04,92.08,96.35,39.05,36.39,28.63,57.5,39.14,38.33,27.38,43.18,50.52,0.9509,0.9557,1.6801,1.5471,1.4794,1.4691,1.2034,1.2059,0.8739,0.8677,0.3578,0.3517,0.6301,0.6329,0.4839,0.4648,0.3296,0.3462,0.7158,0.7143,1.1721,1.17,0.9322,0.9297,0.8156,0.7868,0.5537,0.5357
ansur_00698,female,pear,0.086,77.7,42.43,165.4,45.9,36.7,98.4,95.8,110.0,35.7,34.2,27.8,67.2,35.4,36.4,26.2,46.3,44.6,1.0,0.8499,0.4564,0.0868,0.0,0.0,0.1892,-0.5,-1.0,-0.5,0.0304,0.078,0.593,1.0,0.9557,-0.2665,-0.1031,0.176,-1.0,0.0,0.0045,1.0,0.7684,0.0389,165.46,45.96,36.81,98.48,95.86,110.07,35.94,34.11,27.75,66.96,35.29,36.4,26.2,46.24,44.54,0.8709,0.8709,1.2507,1.2486,1.8983,1.8974,1.0271,1.0273,1.1179,1.1177,0.3628,0.3649,0.5089,0.5094,0.4665,0.4667,0.3336,0.3344,0.7198,0.7198,0.9633,0.9632,0.9661,0.9666,0.8129,0.8135,0.4173,0.4176
ansur_00699,male,rectangle,0.255,72.5,22.69,159.7,48.0,32.2,102.0,91.3,96.8,40.5,33.7,30.7,59.3,38.8,35.4,24.7,40.5,43.4,1.0,0.322,0.3472,0.1266,0.0,0.0,0.0,-0.5,-1.0,-0.5,0.7529,-0.0362,1.0,-0.2153,1.0,-0.3,-0.1479,0.6135,-0.8812,0.9736,-0.2375,-0.0317,0.7315,0.0111,159.71,47.99,32.75,102.19,91.39,96.86,40.55,33.18,29.83,58.47,38.31,35.46,24.73,40.54,43.42,0.9432,0.9435,1.4907,1.4653,1.5284,1.5262,1.1172,1.1182,0.949,0.9478,0.3971,0.3968,0.5683,0.5675,0.4706,0.4696,0.3326,0.3381,0.6977,0.6974,1.0716,1.071,0.8686,0.8661,0.911,0.899,0.4959,0.4955
ansur_00700,female,pear,0.366,63.2,36.83,161.6,42.6,35.1,95.9,85.5,102.1,32.6,29.2,26.3,60.5,35.1,33.8,24.6,41.0,43.9,1.0,-0.0522,0.0,0.1238,0.0,0.3779,0.7381,-0.5,-1.0,-0.5,-0.5,-0.0204,0.9671,0.2925,1.0,-0.0302,-0.1363,0.7157,-0.4235,0.0,-0.2354,1.0,0.5526,0.304,161.62,43.71,35.79,96.63,86.04,102.88,33.16,29.05,26.21,60.05,34.88,33.71,24.56,40.99,43.89,0.8374,0.8363,1.2137,1.2213,1.7236,1.7216,1.1216,1.1231,1.0647,1.0647,0.3399,0.3432,0.4826,0.4838,0.4442,0.4523,0.3438,0.3479,0.7278,0.7286,1.0707,1.0707,0.8319,0.8329,0.9007,0.9022,0.4172,0.4249
ansur_00701,male,v_shape,0.262,72.8,16.83,182.0,50.5,32.9,95.3,85.2,93.2,36.9,32.7,28.6,56.2,36.3,36.1,28.2,45.1,51.3,1.0,0.8492,0.2685,0.0011,0.0,0.0,0.0,-0.5,-1.0,-0.1219,1.0,0.267,1.0,0.4948,1.0,-0.3,0.1902,0.7183,1.0,0.9941,-0.0445,0.4605,0.8041,0.3609,181.99,50.11,33.28,95.23,85.1,93.01,36.88,32.21,27.85,55.37,35.83,36.18,28.25,45.16,51.34,0.9142,0.915,1.535,1.5057,1.5482,1.5454,1.1185,1.119,0.978,0.9767,0.3872,0.3873,0.5819,0.5817,0.5299,0.5262,0.353,0.3578,0.7812,0.7808,1.1375,1.1368,0.9008,0.899,0.8746,0.8646,0.5418,0.5388
ansur_00702,female,rectangle,0.372,69.7,36.46,164.6,46.1,35.0,98.8,86.9,101.0,32.0,30.7,28.3,62.8,36.6,35.2,26.7,44.4,45.2,1.0,0.7596,0.3462,0.0116,0.0,0.0,0.6228,-0.5,-1.0,-0.5,0.1974,0.1305,0.9223,1.0,1.0,-0.294,-0.0761,0.6145,-0.9021,0.0,-0.0813,1.0,0.6808,-0.0383,164.65,46.4,35.53,99.22,87.17,101.33,33.2,30.3,28.05,61.6,36.02,35.2,26.7,44.38,45.16,0.8604,0.8603,1.3171,1.3059,1.7158,1.7102,1.1369,1.1382,1.0223,1.0213,0.3239,0.3346,0.4889,0.4919,0.4666,0.4676,0.3465,0.3506,0.7585,0.7585,1.018,1.0176,0.8388,0.8412,0.9218,0.9257,0.4564,0.4579
ansur_00703,male,rectangle,0.0,71.5,13.33,182.1,46.6,32.6,94.6,80.3,94.2,36.3,34.0,29.4,55.8,34.1,37.7,27.7,47.0,49.6,-0.0822,-0.3833,0.385,0.0714,0.0,0.0,0.0,-0.5,0.1739,-0.3251,0.1161,0.209,1.0,0.5889,0.097,-0.2552,0.1143,0.1404,0.1631,0.2248,0.0547,-0.1625,0.8824,0.1942,182.1,46.6,32.6,94.6,80.3,94.2,36.3,34.0,29.4,55.8,34.1,37.7,27.7,47.0,49.6,0.8524,0.8524,1.4294,1.4294,1.6364,1.6364,1.1781,1.1781,0.9958,0.9958,0.3837,0.3837,0.6093,0.6093,0.4926,0.4926,0.3461,0.3461,0.7347,0.7347,1.0553,1.0553,0.9971,0.9971,0.8647,0.8647,0.4947,0.4947
ansur_00704,female,pear,0.039,68.1,40.55,154.8,44.8,36.4,90.0,87.5,106.4,34.7,28.2,25.4,64.7,39.3,32.3,24.0,40.2,42.2,1.0,0.0211,0.2947,0.0863,0.0,0.0,0.124,-0.5,-1.0,-0.5,-0.2603,-0.0901,0.339,1.0,-0.4894,-0.2402,-0.2031,0.9048,-1.0,0.0,-0.2567,1.0,0.4393,-0.4156,154.83,44.83,36.45,90.04,87.53,106.43,34.81,28.17,25.38,64.59,39.24,32.3,24.0,40.17,42.17,0.8224,0.8224,1.2308,1.2299,1.6463,1.646,1.0286,1.0287,1.1822,1.182,0.3856,0.3866,0.4359,0.4361,0.4978,0.4979,0.3421,0.3425,0.743,0.743,1.0498,1.0498,0.7176,0.7179,0.9007,0.901,0.4211,0.4212
ansur_00705,male,apple,3.196,127.4,35.71,181.3,57.3,40.5,132.4,125.1,121.7,45.3,40.1,34.2,76.8,41.8,40.5,28.0,44.8,50.4,1.0,1.0,0.0,0.3932,0.0,0.0,0.0,-0.5,-1.0,-0.3583,1.0,0.1815,1.0,-1.0,1.0,-0.0987,0.1729,0.1551,1.0,0.751,-0.0377,0.1929,1.0,0.2958,180.45,49.14,35.87,129.15,119.28,119.43,44.53,36.85,31.4,68.73,38.02,38.42,27.06,45.37,51.1,1.0279,0.9987,1.4148,1.3699,1.8373,1.8077,1.0584,1.0827,0.9192,0.9247,0.3421,0.3448,0.5221,0.5362,0.4328,0.3805,0.3328,0.3003,0.6914,0.7043,1.125,1.1263,0.9593,0.9692,0.8529,0.8521,0.4708,0.4115
ansur_00706,female,hourglass,0.753,57.0,29.99,161.7,41.9,34.5,82.7,72.2,98.5,29.9,26.5,23.9,60.8,36.6,32.2,24.5,40.0,41.8,0.4456,-1.0,0.0,0.0384,0.0,0.0,0.5105,-0.5,-1.0,-0.5,-0.5,-0.0314,0.4428,1.0,1.0,-0.0127,-0.227,0.9071,0.4585,0.0,-0.2828,1.0,0.426,-0.054,161.76,43.86,36.04,84.05,73.15,99.92,31.6,26.19,23.71,59.76,36.08,32.06,24.43,39.98,41.77,0.733,0.7321,1.2145,1.217,1.6612,1.6563,1.1454,1.149,1.1911,1.1888,0.3615,0.376,0.4359,0.4383,0.5067,0.5218,0.3503,0.3607,0.7609,0.762,1.045,1.0448,0.724,0.7259,0.9019,0.9053,0.4254,0.439
ansur_00707,male,rectangle,1.153,96.1,23.89,182.6,53.5,37.8,108.8,97.7,108.3,39.2,36.4,30.3,68.9,41.5,39.0,28.9,43.2,51.7,1.0,1.0,0.2772,0.0912,0.0,0.0,0.0,-0.5,-0.8924,-0.0349,1.0,0.2995,1.0,-0.1888,1.0,-0.0167,0.2274,1.0,1.0,0.8815,-0.1225,1.0,1.0,0.4441,182.22,50.48,37.26,107.69,96.3,106.74,38.92,35.04,29.1,65.7,39.73,38.56,28.69,43.61,52.14,0.9021,0.9022,1.4153,1.3548,1.6602,1.6537,1.1136,1.1183,0.9954,0.9912,0.3603,0.3614,0.5283,0.5333,0.4917,0.4688,0.349,0.3491,0.741,0.744,1.1968,1.1956,0.8771,0.882,0.8324,0.8305,0.494,0.4729
ansur_00708,female,apple,0.177,74.2,48.92,152.7,49.9,37.9,108.9,103.4,108.9,34.6,33.0,28.4,64.2,35.8,31.4,22.8,37.7,39.3,1.0,1.0,0.0,0.1807,0.0,0.0,0.0,-0.4167,-1.0,-0.1936,1.0,-0.1699,0.934,-1.0,0.3648,0.3464,-0.3353,0.4213,-1.0,0.0,-0.3777,0.4205,0.4491,0.37,152.78,49.78,37.93,108.93,103.16,108.93,35.68,32.85,28.31,63.77,35.6,31.42,22.81,37.62,39.22,0.9495,0.947,1.3166,1.3124,1.7933,1.7913,1.0532,1.0559,1.0,1.0,0.3177,0.3275,0.514,0.5151,0.4582,0.457,0.348,0.3482,0.7261,0.726,1.0424,1.0425,0.9218,0.9228,0.8606,0.8618,0.4582,0.457
ansur_00709,male,apple,1.819,101.8,33.64,167.5,53.7,37.5,120.0,114.9,111.7,44.1,40.3,33.4,65.8,43.6,34.9,25.2,39.6,45.0,1.0,1.0,0.0885,0.294,0.0,0.0,0.0,-0.5,-1.0,-0.4569,1.0,0.0447,1.0,-1.0,1.0,0.0912,-0.0901,0.8309,1.0,1.0,-0.2904,-0.4185,0.7508,0.5729,167.56,48.77,35.03,117.96,111.62,109.9,43.42,38.16,30.56,62.0,41.44,35.41,25.47,39.45,44.86,1.0286,1.0157,1.432,1.3922,1.5092,1.4961,1.0444,1.0568,0.9308,0.9317,0.3675,0.3681,0.6125,0.6155,0.4475,0.4134,0.3357,0.3187,0.7221,0.7193,1.1364,1.1371,0.9243,0.9208,0.8288,0.8008,0.4808,0.4438
ansur_00710,female,rectangle,0.487,58.9,25.82,165.3,44.4,30.7,89.5,75.7,90.8,32.0,29.6,27.3,56.4,34.6,34.3,26.8,43.1,43.8,1.0,-0.9959,0.0,0.1187,0.0,0.2135,0.0,0.1825,-1.0,-0.5,-0.0922,0.1679,1.0,-0.2,1.0,-0.3,-0.1424,0.5135,-0.041,0.0,-0.1337,0.5068,0.6112,0.2373,165.35,45.12,32.0,90.17,76.12,91.35,33.38,29.23,27.04,55.38,34.08,34.3,26.8,43.14,43.8,0.8337,0.8333,1.4463,1.41,1.6301,1.625,1.1823,1.1846,1.0145,1.0131,0.3575,0.3702,0.5248,0.5278,0.4961,0.5004,0.3381,0.3503,0.7813,0.7813,1.0162,1.0153,0.8555,0.8577,0.9223,0.9251,0.489,0.4939
ansur_00711,male,rectangle,0.483,86.9,25.87,172.2,52.4,35.5,112.4,97.6,104.2,38.8,34.3,29.7,62.3,40.0,37.1,26.2,44.9,47.2,1.0,1.0,0.121,0.1268,0.0,0.0,0.0,-0.5,-1.0,0.1688,1.0,0.1079,1.0,-0.095,1.0,-0.187,0.0058,1.0,-0.9127,0.7737,-0.0585,0.68,0.9188,0.4384,172.23,51.08,35.06,111.83,96.93,103.49,38.66,33.7,28.64,61.45,39.38,37.25,26.28,44.89,47.18,0.9367,0.9366,1.4761,1.4569,1.5575,1.5604,1.1516,1.1537,0.927,0.9254,0.3452,0.3457,0.5506,0.5484,0.4662,0.4568,0.3407,0.3388,0.7062,0.7055,1.0512,1.051,0.8575,0.8558,0.8659,0.8499,0.5029,0.4936
ansur_00712,female,v_shape,0.08,75.0,42.85,160.6,48.8,35.4,102.4,99.5,103.5,34.9,31.6,28.6,63.6,39.3,34.3,24.2,43.4,42.7,1.0,1.0,0.0,0.1766,0.0,0.0,0.0,-0.4339,-1.0,-0.5,1.0,-0.0562,0.9735,-1.0,-1.0,-0.1999,-0.1917,0.9321,-0.3042,0.0,-0.1144,0.9128,0.6694,0.22,160.62,48.75,35.36,102.42,99.4,103.55,35.27,31.52,28.55,63.36,39.18,34.31,24.2,43.38,42.68,0.9614,0.9599,1.3785,1.3787,1.6183,1.6172,1.0291,1.0304,1.0107,1.011,0.3408,0.3444,0.4969,0.4975,0.4766,0.476,0.342,0.3415,0.7055,0.7053,0.9839,0.9839,0.8041,0.8045,0.9051,0.9058,0.4715,0.4708
ansur_00713,male,v_shape,0.821,84.0,20.69,171.8,52.2,34.1,106.7,91.3,98.9,40.2,37.7,31.7,63.2,38.8,34.6,26.2,42.4,47.5,1.0,1.0,0.5584,0.0247,0.0,0.0,0.0,-0.5,-1.0,-0.093,1.0,0.0871,1.0,0.1978,1.0,-0.3,0.0349,0.6103,-0.0188,1.0,-0.1564,0.5222,0.6886,0.3392,171.82,50.37,34.5,106.03,90.56,97.9,39.49,36.44,29.72,61.19,37.69,34.87,26.35,42.49,47.55,0.9232,0.925,1.5308,1.46,1.6289,1.6235,1.1687,1.1708,0.9269,0.9233,0.3768,0.3724,0.5965,0.5955,0.4892,0.4751,0.3448,0.3524,0.7572,0.7557,1.1203,1.1191,0.9716,0.9668,0.8408,0.8156,0.5278,0.5145
ansur_00714,female,pear,0.699,74.4,32.83,170.0,46.2,33.4,94.8,81.2,102.9,33.1,31.6,29.2,65.1,40.7,36.2,28.8,43.8,47.6,0.4478,-1.0,0.0,0.1614,0.0,0.0,0.0544,-0.5,-1.0,-0.5,0.4052,0.3328,1.0,0.4123,1.0,-0.3,0.0217,1.0,0.0264,0.0,-0.1143,0.9851,0.7829,0.1771,170.07,46.87,34.6,95.55,81.71,103.53,34.95,30.81,28.54,63.18,39.31,36.21,28.81,43.81,47.58,0.7891,0.7892,1.3832,1.3546,1.5995,1.6072,1.1675,1.1694,1.0854,1.0835,0.3492,0.3658,0.4854,0.4877,0.4873,0.4905,0.3246,0.3342,0.7956,0.7956,1.0868,1.0861,0.7764,0.7838,0.9241,0.9263,0.449,0.4527
ansur_00715,male,rectangle,0.767,83.4,25.6,172.6,51.9,35.6,105.3,95.8,106.0,37.3,37.4,30.7,65.8,36.3,35.6,28.1,42.4,46.7,1.0,1.0,0.2525,0.0913,0.0,0.0,0.0,-0.5,-1.0,-0.161,1.0,0.2688,1.0,0.427,1.0,-0.3,-0.0091,0.3888,0.6022,0.5028,-0.1686,1.0,0.7768,0.6162,172.65,49.95,35.63,104.62,94.93,104.97,37.13,36.16,28.94,63.6,35.2,35.86,28.25,42.43,46.7,0.9038,0.9044,1.4579,1.4019,1.8127,1.8068,1.0992,1.1021,1.0066,1.0033,0.3542,0.3549,0.5684,0.5686,0.4929,0.4774,0.3358,0.3394,0.7893,0.7878,1.1014,1.1006,1.0303,1.0273,0.8209,0.8003,0.4896,0.4759
ansur_00716,female,rectangle,0.0,81.5,41.85,167.2,48.5,38.2,113.1,95.4,111.9,37.5,33.6,28.3,65.4,37.8,35.0,26.8,40.3,45.7,-0.0168,-0.0462,0.3366,0.1672,0.0,0.0,0.0,-0.283,-0.3923,-0.1849,0.507,0.1391,0.6224,0.1893,-0.1128,0.3283,-0.0485,0.4181,-0.2856,0.0,-0.2502,0.0523,0.6878,-0.0404,167.2,48.5,38.2,113.1,95.4,111.9,37.5,33.6,28.3,65.4,37.8,35.0,26.8,40.3,45.7,0.8525,0.8525,1.2696,1.2696,1.7302,1.7302,1.1855,1.1855,0.9894,0.9894,0.3316,0.3316,0.5138,0.5138,0.4288,0.4288,0.3414,0.3414,0.7657,0.7657,1.134,1.134,0.8889,0.8889,0.8423,0.8423,0.4334,0.4334
ansur_00717,male,rectangle,0.157,73.3,19.02,176.7,47.6,33.3,99.9,91.7,98.8,41.7,32.3,27.7,57.9,36.3,35.2,27.2,41.3,47.1,1.0,0.6797,0.6825,0.0529,0.0,0.0,0.0,-0.5,0.0528,-0.5,0.4602,0.151,0.4587,1.0,1.0,-0.3,0.021,0.1917,1.0,1.0,-0.1954,-0.3558,0.6723,-0.4358,176.67,47.23,33.28,99.66,91.51,98.52,40.84,32.26,27.68,57.8,36.25,35.24,27.22,41.34,47.14,0.9281,0.9288,1.4294,1.4192,1.595,1.5945,1.0894,1.0891,0.989,0.9886,0.4174,0.4098,0.5579,0.5581,0.4765,0.4739,0.337,0.3378,0.7727,0.7724,1.1404,1.1403,0.8898,0.8899,0.8576,0.858,0.4818,0.4794
ansur_00718,female,pear,0.0,76.5,37.16,172.8,46.3,36.8,98.8,92.8,103.9,34.6,31.3,27.8,64.7,37.2,35.7,26.1,43.4,47.0,0.1658,0.8574,0.2588,0.0825,0.0,0.0,0.0,0.2091,-0.1003,-0.3735,0.0475,0.0841,0.7992,-0.3146,0.016,-0.0651,0.0028,0.6665,0.0017,0.0,-0.1224,0.9997,0.7281,0.0292,172.8,46.3,36.8,98.8,92.8,103.9,34.6,31.3,27.8,64.7,37.2,35.7,26.1,43.4,47.0,0.8932,0.8932,1.2582,1.2582,1.7392,1.7392,1.0647,1.0647,1.0516,1.0516,0.3502,0.3502,0.4838,0.4838,0.4686,0.4686,0.3542,0.3542,0.7311,0.7311,1.0829,1.0829,0.8414,0.8414,0.8882,0.8882,0.4456,0.4456
ansur_00719,male,rectangle,0.103,73.5,24.01,170.1,49.9,34.3,98.7,93.0,99.2,37.6,33.0,28.1,58.7,37.0,35.3,26.4,41.1,46.5,1.0,1.0,0.0543,0.0917,0.0,0.0,0.0,-0.5,-1.0,-0.212,1.0,0.1283,1.0,0.0099,1.0,-0.2599,-0.0211,0.8305,0.4204,0.9157,-0.2284,0.7054,0.7513,0.5367,170.11,49.63,34.21,98.58,92.85,99.04,37.57,32.87,27.81,58.55,36.91,35.33,26.42,41.1,46.5,0.9375,0.9375,1.4548,1.4507,1.5865,1.5863,1.0613,1.0617,1.0051,1.0047,0.381,0.3811,0.5622,0.5614,0.5056,0.5034,0.3458,0.3454,0.7479,0.7478,1.1314,1.1314,0.8919,0.8905,0.8515,0.8461,0.503,0.5011
